subject_ID,list_of_trr_id,gender,race,age,pb,subcats,age_band
28786.0,"80274,80275,80276,",MALE,WHITE,53.0,0.0,"4.2, 3.3, 5.1",50-59
28787.0,"80277,",MALE,BLACK,22.0,1.0,"4.2, 3.3, 5.1",20-29
28788.0,"80284,80285,",MALE,HISPANIC,36.0,0.0,4.2,30-39
28789.0,"80289,",FEMALE,BLACK,34.0,0.0,4.2,30-39
28790.0,"80290,",MALE,WHITE,41.0,0.0,3.3,40-49
28791.0,"80291,",MALE,HISPANIC,36.0,0.0,4.2,30-39
28792.0,"80293,80294,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
28793.0,"80301,",MALE,BLACK,29.0,0.0,"3.3, 5.2",20-29
28794.0,"80302,",MALE,WHITE,30.0,1.0,"4.2, 5.1",30-39
28795.0,"80304,",FEMALE,BLACK,33.0,0.0,"4.2, 3.3, 5.1",30-39
28796.0,"80306,80307,",FEMALE,WHITE,43.0,0.0,"5.3, 4.2",40-49
28797.0,"80310,",MALE,BLACK,23.0,0.0,4.2,20-29
28798.0,"80311,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
28799.0,"80312,",MALE,HISPANIC,24.0,0.0,5.3,20-29
28800.0,"80313,80314,80315,",MALE,HISPANIC,40.0,0.0,4.2,40-49
28801.0,"80316,",MALE,BLACK,30.0,0.0,"3.1, 5.3",30-39
28802.0,"80319,80320,",MALE,BLACK,29.0,0.0,5.2,20-29
28803.0,"80321,80323,",MALE,BLACK,30.0,0.0,"3.1, 4.2",30-39
28804.0,"80322,",FEMALE,WHITE,23.0,0.0,"4.2, 3.3",20-29
28805.0,"80324,",MALE,BLACK,27.0,0.0,"5.3, 4.2, 3.3",20-29
28806.0,"80325,",MALE,BLACK,31.0,0.0,"4.2, 3.3",30-39
28807.0,"80329,",MALE,BLACK,43.0,1.0,5.3,40-49
28808.0,"80330,",MALE,BLACK,51.0,0.0,4.2,50-59
28809.0,"80331,80332,",MALE,BLACK,56.0,0.0,4.2,50-59
28810.0,"80333,",MALE,BLACK,21.0,1.0,"3.1, 5.3, 4.2",20-29
28811.0,"80334,80335,",MALE,HISPANIC,31.0,0.0,4.2,30-39
28812.0,"80337,",MALE,BLACK,26.0,0.0,"2.0, 4.2, 3.3",20-29
28813.0,"80338,",MALE,BLACK,27.0,0.0,3.3,20-29
28814.0,"80339,",MALE,BLACK,29.0,0.0,4.2,20-29
28815.0,"80340,",MALE,HISPANIC,43.0,0.0,5.3,40-49
28816.0,"80345,",MALE,BLACK,24.0,0.0,"4.2, 5.3",20-29
28817.0,"80346,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
28818.0,"80347,",MALE,BLACK,28.0,1.0,"4.2, 3.3",20-29
28819.0,"80351,",MALE,BLACK,19.0,0.0,3.3,<20
28820.0,"80352,80353,",MALE,BLACK,43.0,0.0,"4.2, 3.3, 5.1",40-49
28821.0,"80356,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
28822.0,"80357,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
28823.0,"80358,",MALE,WHITE,19.0,0.0,"4.2, 4.1, 3.3",<20
28824.0,"80359,80360,",MALE,BLACK,28.0,0.0,4.2,20-29
28825.0,"80361,80362,",MALE,BLACK,28.0,0.0,"4.2, 3.3, 5.1",20-29
28826.0,"80363,",MALE,BLACK,19.0,0.0,,<20
28827.0,"80364,",MALE,WHITE,63.0,1.0,"4.2, 3.3",60-69
28828.0,"80365,",MALE,BLACK,53.0,1.0,"4.2, 3.3",50-59
28829.0,"80367,80368,",MALE,BLACK,24.0,0.0,"3.1, 5.2, 2.0, 5.3, 4.2, 5.1",20-29
28830.0,"80369,",MALE,BLACK,18.0,0.0,"4.2, 3.3, 5.1",<20
28831.0,"80370,80371,",MALE,BLACK,20.0,0.0,5.3,20-29
28832.0,"80372,80373,",FEMALE,BLACK,28.0,0.0,4.2,20-29
28833.0,"80374,80375,80377,",MALE,BLACK,26.0,1.0,4.2,20-29
28834.0,"80376,",MALE,BLACK,40.0,1.0,"4.2, 3.3, 5.1",40-49
28835.0,"80378,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
28836.0,"80379,",MALE,BLACK,54.0,1.0,"4.2, 3.3, 5.3",50-59
28837.0,"80380,",MALE,BLACK,29.0,1.0,"3.1, 3.3, 5.3, 4.2, 5.1",20-29
28838.0,"80381,",MALE,BLACK,45.0,0.0,"4.2, 3.3",40-49
28839.0,"80382,",MALE,HISPANIC,19.0,1.0,"4.2, 3.3",<20
28840.0,"80383,",MALE,BLACK,43.0,0.0,4.2,40-49
28841.0,"80385,",MALE,WHITE,18.0,0.0,"4.2, 3.3",<20
28842.0,"80387,",FEMALE,WHITE,20.0,0.0,"4.2, 5.2, 5.1",20-29
28843.0,"80389,80390,",MALE,BLACK,19.0,0.0,,<20
28844.0,"80391,80398,",MALE,BLACK,23.0,0.0,"4.2, 3.3, 5.2",20-29
28845.0,"80392,",MALE,HISPANIC,20.0,0.0,"4.2, 3.3",20-29
28846.0,"80393,80394,80395,",MALE,HISPANIC,20.0,0.0,5.3,20-29
28847.0,"80396,",MALE,BLACK,23.0,0.0,"4.2, 3.3",20-29
28848.0,"80397,80399,",MALE,BLACK,22.0,0.0,"2.0, 4.2",20-29
28849.0,"80400,",MALE,BLACK,50.0,0.0,"4.2, 3.3, 5.1",50-59
28850.0,"80404,80405,",MALE,BLACK,42.0,0.0,5.3,40-49
28851.0,"80409,80410,",MALE,HISPANIC,23.0,0.0,"3.1, 4.2",20-29
28852.0,"80411,80412,",MALE,BLACK,23.0,1.0,"4.2, 3.3, 5.1",20-29
28853.0,"80413,",FEMALE,BLACK,28.0,0.0,"2.0, 3.3",20-29
28854.0,"80414,80418,",MALE,BLACK,58.0,1.0,"4.2, 3.3",50-59
28855.0,"80424,",MALE,BLACK,29.0,1.0,"4.2, 3.3",20-29
28856.0,"80428,80429,",MALE,BLACK,29.0,0.0,4.2,20-29
28857.0,"80430,",MALE,BLACK,32.0,0.0,"5.3, 5.1",30-39
28858.0,"80431,",MALE,BLACK,24.0,1.0,"4.2, 4.1, 3.3",20-29
28859.0,"80432,",MALE,BLACK,24.0,0.0,4.2,20-29
28860.0,"80433,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
28861.0,"80434,80435,80436,",FEMALE,BLACK,27.0,0.0,,20-29
28862.0,"80439,80440,80443,80444,",MALE,WHITE,32.0,0.0,,30-39
28863.0,"80441,80442,",FEMALE,BLACK,31.0,0.0,"4.2, 4.1, 3.3",30-39
28864.0,"80446,",MALE,WHITE,29.0,0.0,"4.2, 3.3",20-29
28865.0,"80447,",MALE,BLACK,19.0,0.0,2.0,<20
28866.0,"80448,",MALE,BLACK,29.0,0.0,4.1,20-29
28867.0,"80449,80450,",MALE,HISPANIC,38.0,0.0,4.2,30-39
28868.0,"80451,80452,",MALE,HISPANIC,47.0,0.0,4.2,40-49
28869.0,"80453,",MALE,BLACK,35.0,1.0,"4.2, 3.3, 5.1",30-39
28870.0,"80454,80455,",MALE,BLACK,40.0,0.0,4.2,40-49
28871.0,"80456,",MALE,WHITE,33.0,0.0,"2.0, 4.1",30-39
28872.0,"80457,",MALE,BLACK,47.0,1.0,4.1,40-49
28873.0,"80458,80459,",MALE,HISPANIC,35.0,1.0,5.3,30-39
28874.0,"80461,80462,80465,",MALE,BLACK,36.0,0.0,"4.2, 4.1",30-39
28875.0,"80468,",MALE,BLACK,31.0,1.0,"5.3, 5.1",30-39
28876.0,"80470,80471,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
28877.0,"80472,80473,",MALE,BLACK,33.0,1.0,4.2,30-39
28878.0,"80474,80475,",MALE,HISPANIC,21.0,1.0,"4.2, 3.3",20-29
28879.0,"80477,",MALE,BLACK,26.0,1.0,"3.1, 4.2, 3.3",20-29
28880.0,"80482,",MALE,BLACK,24.0,1.0,"3.1, 4.2, 3.3, 2.0",20-29
28881.0,"80483,",MALE,BLACK,27.0,1.0,"4.2, 3.3",20-29
28882.0,"80484,",MALE,HISPANIC,38.0,0.0,"5.3, 3.3",30-39
28883.0,"80487,",MALE,BLACK,44.0,0.0,"4.2, 3.3, 5.1",40-49
28884.0,"80490,80491,",MALE,BLACK,57.0,0.0,4.2,50-59
28885.0,"80492,",FEMALE,BLACK,44.0,0.0,"4.2, 3.3",40-49
28886.0,"80493,80494,",MALE,BLACK,52.0,0.0,"4.2, 5.1",50-59
28887.0,"80497,",MALE,WHITE,25.0,0.0,5.3,20-29
28888.0,"80499,",FEMALE,BLACK,26.0,0.0,4.2,20-29
28889.0,"80500,80501,",MALE,BLACK,20.0,0.0,"5.1, 4.2, 3.3, 5.3",20-29
28890.0,"80505,",MALE,BLACK,21.0,0.0,4.2,20-29
28891.0,"80509,",MALE,BLACK,52.0,1.0,4.2,50-59
28892.0,"80510,",MALE,BLACK,34.0,0.0,4.2,30-39
28893.0,"80511,",FEMALE,BLACK,26.0,0.0,"2.0, 3.3",20-29
28894.0,"80512,80513,",MALE,HISPANIC,44.0,0.0,"4.2, 3.3",40-49
28895.0,"80514,",FEMALE,BLACK,18.0,0.0,4.2,<20
28896.0,"80515,80516,",MALE,BLACK,19.0,0.0,"4.2, 3.3",<20
28897.0,"80517,80518,",MALE,BLACK,20.0,0.0,4.2,20-29
28898.0,"80519,",MALE,BLACK,24.0,0.0,4.2,20-29
28899.0,"80523,80524,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
28900.0,"80525,80526,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
28901.0,"80527,",MALE,BLACK,36.0,0.0,"4.2, 5.3",30-39
28902.0,"80530,80531,",FEMALE,BLACK,19.0,0.0,4.2,<20
28903.0,"80532,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
28904.0,"80533,80534,",MALE,BLACK,43.0,1.0,4.2,40-49
28905.0,"80535,",MALE,BLACK,23.0,1.0,4.2,20-29
28906.0,"80536,",MALE,WHITE,38.0,1.0,"5.3, 4.2, 3.3",30-39
28907.0,"80538,",MALE,BLACK,48.0,0.0,"4.2, 3.3, 5.1",40-49
28908.0,"80539,",MALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
28909.0,"80540,80541,80542,",MALE,WHITE,24.0,0.0,"3.1, 3.3",20-29
28910.0,"80543,80545,",MALE,BLACK,19.0,0.0,3.3,<20
28911.0,"80544,",MALE,HISPANIC,25.0,0.0,"4.2, 3.3",20-29
28912.0,"80546,",MALE,BLACK,24.0,0.0,"4.2, 3.3, 5.1",20-29
28913.0,"80548,",MALE,BLACK,21.0,0.0,5.3,20-29
28914.0,"80551,",MALE,BLACK,47.0,0.0,"4.2, 3.3",40-49
28915.0,"80552,80553,",MALE,BLACK,40.0,1.0,"4.2, 3.3",40-49
28916.0,"80557,",MALE,HISPANIC,42.0,0.0,3.3,40-49
28917.0,"80558,",MALE,BLACK,32.0,0.0,4.2,30-39
28918.0,"80564,",FEMALE,BLACK,24.0,0.0,3.3,20-29
28919.0,"80568,",MALE,BLACK,29.0,0.0,3.3,20-29
28920.0,"80569,",FEMALE,WHITE,32.0,0.0,"2.0, 4.2, 3.3",30-39
28921.0,"80571,80572,",FEMALE,BLACK,20.0,0.0,4.2,20-29
28922.0,"80573,",MALE,WHITE,25.0,0.0,"4.2, 3.3",20-29
28923.0,"80574,",MALE,BLACK,21.0,0.0,"4.2, 3.3",20-29
28924.0,"80576,",MALE,BLACK,23.0,0.0,3.3,20-29
28925.0,"80577,",MALE,BLACK,21.0,0.0,3.3,20-29
28926.0,"80578,",MALE,BLACK,30.0,0.0,"2.0, 4.2, 3.3",30-39
28927.0,"80579,",MALE,BLACK,29.0,0.0,,20-29
28928.0,"80580,",MALE,BLACK,38.0,0.0,"4.2, 3.3",30-39
28929.0,"80581,",FEMALE,WHITE,24.0,0.0,,20-29
28930.0,"80582,",FEMALE,BLACK,27.0,0.0,"4.2, 3.3",20-29
28931.0,"80590,80591,80594,",FEMALE,HISPANIC,48.0,0.0,,40-49
28932.0,"80592,",MALE,BLACK,42.0,0.0,"4.2, 3.3",40-49
28933.0,"80595,",MALE,BLACK,40.0,0.0,4.2,40-49
28934.0,"80596,80597,80598,80599,",MALE,BLACK,40.0,0.0,4.2,40-49
28935.0,"80606,",MALE,HISPANIC,39.0,0.0,"4.2, 3.3",30-39
28936.0,"80607,",FEMALE,WHITE,57.0,0.0,5.3,50-59
28937.0,"80608,80610,",MALE,BLACK,42.0,1.0,"2.0, 4.2, 3.3",40-49
28938.0,"80609,",MALE,BLACK,44.0,0.0,"4.2, 3.3",40-49
28939.0,"80613,",MALE,HISPANIC,40.0,0.0,"4.2, 5.1",40-49
28940.0,"80614,",MALE,BLACK,35.0,0.0,"2.0, 4.2, 3.3",30-39
28941.0,"80616,",MALE,BLACK,24.0,0.0,3.3,20-29
28942.0,"80617,",MALE,BLACK,32.0,0.0,3.3,30-39
28943.0,"80621,80622,80623,",MALE,BLACK,21.0,0.0,4.2,20-29
28944.0,"80624,80625,",FEMALE,HISPANIC,33.0,0.0,"2.0, 3.3",30-39
28945.0,"80628,",MALE,BLACK,23.0,0.0,4.2,20-29
28946.0,"80630,",MALE,BLACK,22.0,1.0,"4.2, 3.3",20-29
28947.0,"80631,80632,",MALE,BLACK,24.0,0.0,4.2,20-29
28948.0,"80634,80635,",MALE,HISPANIC,25.0,0.0,2.0,20-29
28949.0,"80636,80637,80638,",FEMALE,HISPANIC,33.0,0.0,4.2,30-39
28950.0,"80639,",MALE,BLACK,23.0,0.0,4.2,20-29
28951.0,"80640,",MALE,BLACK,23.0,0.0,3.3,20-29
28952.0,"80641,80642,",FEMALE,BLACK,30.0,0.0,3.3,30-39
28953.0,"80643,80644,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
28954.0,"80645,",MALE,BLACK,25.0,0.0,4.2,20-29
28955.0,"80646,",MALE,BLACK,19.0,0.0,3.3,<20
28956.0,"80647,80648,",MALE,BLACK,31.0,0.0,,30-39
28957.0,"80649,",MALE,HISPANIC,32.0,0.0,4.2,30-39
28958.0,"80653,",MALE,WHITE,22.0,0.0,"3.1, 3.3, 2.0, 5.3, 4.2, 5.1",20-29
28959.0,"80656,",MALE,BLACK,48.0,0.0,4.2,40-49
28960.0,"80657,",MALE,BLACK,35.0,0.0,3.3,30-39
28961.0,"80658,",MALE,BLACK,30.0,0.0,2.0,30-39
28962.0,"80659,",MALE,BLACK,26.0,0.0,"4.2, 3.3",20-29
28963.0,"80660,80661,",MALE,BLACK,21.0,0.0,,20-29
28964.0,"80662,",MALE,BLACK,21.0,0.0,"4.2, 3.3, 5.1",20-29
28965.0,"80663,",MALE,BLACK,31.0,0.0,3.3,30-39
28966.0,"80664,",MALE,BLACK,47.0,0.0,3.3,40-49
28967.0,"80665,",MALE,WHITE,29.0,0.0,4.2,20-29
28968.0,"80666,",MALE,BLACK,23.0,0.0,4.2,20-29
28969.0,"80667,",MALE,BLACK,46.0,0.0,4.2,40-49
28970.0,"80668,",MALE,BLACK,33.0,0.0,,30-39
28971.0,"80669,",MALE,BLACK,22.0,0.0,"4.2, 3.3, 5.3",20-29
28972.0,"80670,",FEMALE,BLACK,20.0,0.0,4.2,20-29
28973.0,"80671,80672,",MALE,BLACK,29.0,0.0,2.0,20-29
28974.0,"80676,80677,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
28975.0,"80678,80679,",FEMALE,BLACK,32.0,0.0,"5.3, 3.3",30-39
28976.0,"80681,80682,",MALE,WHITE,21.0,0.0,"4.2, 3.3",20-29
28977.0,"80683,",MALE,BLACK,25.0,1.0,"4.2, 3.3, 5.1",20-29
28978.0,"80684,80685,80686,",MALE,BLACK,31.0,0.0,"4.2, 3.3, 5.1",30-39
28979.0,"80687,80688,",MALE,BLACK,33.0,0.0,4.2,30-39
28980.0,"80689,80690,",MALE,BLACK,25.0,1.0,"4.2, 3.3",20-29
28981.0,"80691,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
28982.0,"80692,",MALE,BLACK,27.0,0.0,3.3,20-29
28983.0,"80693,80694,80695,",MALE,BLACK,18.0,0.0,3.3,<20
28984.0,"80696,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
28985.0,"80698,",MALE,BLACK,18.0,0.0,4.2,<20
28986.0,"80703,80704,",MALE,BLACK,21.0,1.0,"3.1, 4.2, 5.3",20-29
28987.0,"80705,80706,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
28988.0,"80707,80708,",MALE,BLACK,29.0,0.0,"2.0, 4.2, 3.3",20-29
28989.0,"80709,",MALE,BLACK,26.0,0.0,5.3,20-29
28990.0,"80710,",MALE,BLACK,43.0,0.0,"4.2, 3.3",40-49
28991.0,"80711,80712,",MALE,HISPANIC,23.0,0.0,"4.2, 3.3",20-29
28992.0,"80714,",MALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
28993.0,"80720,80721,",FEMALE,BLACK,42.0,0.0,"4.2, 3.3",40-49
28994.0,"80722,",FEMALE,BLACK,24.0,0.0,,20-29
28995.0,"80725,80726,80727,",MALE,HISPANIC,52.0,0.0,4.2,50-59
28996.0,"80728,80729,",MALE,HISPANIC,50.0,1.0,"4.2, 5.3",50-59
28997.0,"80730,",MALE,WHITE,37.0,0.0,"4.2, 3.3, 5.2, 5.1",30-39
28998.0,"80731,80732,",FEMALE,BLACK,20.0,1.0,"2.0, 4.2, 3.3, 5.1",20-29
28999.0,"80733,",MALE,BLACK,39.0,0.0,"4.2, 5.1",30-39
29000.0,"80734,",FEMALE,BLACK,27.0,0.0,"2.0, 3.3",20-29
29001.0,"80735,",MALE,BLACK,26.0,0.0,2.0,20-29
29002.0,"80736,",FEMALE,BLACK,29.0,0.0,3.3,20-29
29003.0,"80737,",MALE,BLACK,24.0,0.0,"2.0, 4.2, 3.3",20-29
29004.0,"80740,80741,",MALE,WHITE,24.0,0.0,"4.2, 5.1",20-29
29005.0,"80742,80744,",FEMALE,BLACK,20.0,1.0,5.3,20-29
29006.0,"80745,",MALE,BLACK,28.0,1.0,"4.2, 5.3",20-29
29007.0,"80747,",MALE,BLACK,26.0,1.0,"4.2, 3.3",20-29
29008.0,"80748,",MALE,BLACK,34.0,0.0,"4.2, 3.3",30-39
29009.0,"80751,",FEMALE,BLACK,22.0,0.0,"4.2, 3.3",20-29
29010.0,"80752,80753,",MALE,BLACK,46.0,0.0,5.3,40-49
29011.0,"80754,80755,",MALE,BLACK,18.0,0.0,"4.2, 5.3",<20
29012.0,"80756,80757,",MALE,BLACK,23.0,1.0,"4.2, 5.3",20-29
29013.0,"80758,",MALE,HISPANIC,41.0,0.0,5.3,40-49
29014.0,"80759,80760,",MALE,BLACK,32.0,1.0,"4.2, 5.3",30-39
29015.0,"80761,",MALE,HISPANIC,19.0,0.0,"3.1, 5.3",<20
29016.0,"80762,",MALE,BLACK,20.0,1.0,"4.2, 3.3",20-29
29017.0,"80763,80764,",MALE,BLACK,30.0,1.0,3.3,30-39
29018.0,"80765,",MALE,BLACK,21.0,0.0,"4.2, 5.3",20-29
29019.0,"80766,",MALE,BLACK,30.0,0.0,3.3,30-39
29020.0,"80770,",MALE,WHITE,63.0,0.0,"2.0, 5.3",60-69
29021.0,"80773,",FEMALE,BLACK,18.0,1.0,"4.2, 3.3, 5.1",<20
29022.0,"80775,80776,",MALE,BLACK,23.0,0.0,"4.2, 4.1, 3.3, 5.1",20-29
29023.0,"80778,80779,",MALE,BLACK,51.0,1.0,"2.0, 4.2, 3.3, 5.1",50-59
29024.0,"80781,",MALE,WHITE,59.0,0.0,4.2,50-59
29025.0,"80782,80785,",MALE,HISPANIC,20.0,0.0,"4.2, 5.3, 5.1",20-29
29026.0,"80783,",MALE,WHITE,39.0,0.0,"4.2, 3.3, 5.3, 5.1",30-39
29027.0,"80784,",MALE,HISPANIC,21.0,1.0,"4.2, 3.3",20-29
29028.0,"80787,80788,",MALE,BLACK,55.0,0.0,5.2,50-59
29029.0,"80791,",MALE,BLACK,43.0,0.0,3.3,40-49
29030.0,"80792,",MALE,BLACK,44.0,0.0,4.2,40-49
29031.0,"80793,80794,80797,80799,80800,",MALE,BLACK,36.0,1.0,"4.2, 3.3",30-39
29032.0,"80795,80798,",MALE,BLACK,40.0,0.0,4.2,40-49
29033.0,"80796,",MALE,BLACK,24.0,0.0,"4.2, 3.3",20-29
29034.0,"80803,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
29035.0,"80809,",FEMALE,BLACK,26.0,0.0,4.2,20-29
29036.0,"80810,",MALE,BLACK,37.0,0.0,3.3,30-39
29037.0,"80812,",MALE,HISPANIC,57.0,1.0,"2.0, 3.3, 5.3",50-59
29038.0,"80813,",MALE,WHITE,40.0,0.0,2.0,40-49
29039.0,"80816,",MALE,BLACK,26.0,0.0,4.2,20-29
29040.0,"80818,",MALE,BLACK,41.0,0.0,"4.2, 5.1",40-49
29041.0,"80820,80822,",MALE,BLACK,31.0,0.0,4.2,30-39
29042.0,"80823,80824,80825,",MALE,BLACK,47.0,0.0,"4.2, 3.3",40-49
29043.0,"80827,",MALE,WHITE,60.0,0.0,"4.2, 3.3",60-69
29044.0,"80828,",MALE,BLACK,44.0,0.0,"4.2, 3.3",40-49
29045.0,"80832,",MALE,HISPANIC,41.0,0.0,"2.0, 4.2, 3.3",40-49
29046.0,"80833,",MALE,BLACK,19.0,0.0,"2.0, 5.3",<20
29047.0,"80835,",MALE,BLACK,40.0,1.0,"3.1, 5.3",40-49
29048.0,"80837,",MALE,BLACK,30.0,0.0,4.2,30-39
29049.0,"80839,",MALE,BLACK,19.0,1.0,"2.0, 3.3",<20
29050.0,"80843,",MALE,BLACK,32.0,0.0,"4.2, 3.3",30-39
29051.0,"80844,80845,",MALE,BLACK,19.0,1.0,"4.2, 3.3",<20
29052.0,"80846,",MALE,WHITE,48.0,0.0,,40-49
29053.0,"80851,",MALE,HISPANIC,22.0,0.0,"4.2, 3.3",20-29
29054.0,"80852,",MALE,BLACK,40.0,0.0,"4.2, 3.3",40-49
29055.0,"80854,80857,",MALE,HISPANIC,27.0,0.0,"2.0, 5.3, 5.1",20-29
29056.0,"80859,80860,",MALE,WHITE,23.0,1.0,"4.2, 5.3",20-29
29057.0,"80861,",FEMALE,BLACK,32.0,0.0,4.2,30-39
29058.0,"80870,",MALE,BLACK,36.0,1.0,"4.2, 5.3",30-39
29059.0,"80874,",MALE,BLACK,19.0,0.0,5.1,<20
29060.0,"80876,80878,",MALE,BLACK,28.0,0.0,"4.2, 3.3, 5.1",20-29
29061.0,"80877,80879,",MALE,BLACK,18.0,0.0,"5.3, 4.2, 5.2",<20
29062.0,"80880,80881,80882,",MALE,BLACK,22.0,0.0,"4.2, 3.3, 5.1",20-29
29063.0,"80883,",MALE,BLACK,23.0,0.0,,20-29
29064.0,"80884,80885,",FEMALE,BLACK,29.0,0.0,,20-29
29065.0,"80886,80887,",MALE,WHITE,31.0,0.0,"4.2, 3.3, 5.1",30-39
29066.0,"80888,",MALE,BLACK,32.0,0.0,"4.2, 3.3, 5.1",30-39
29067.0,"80889,",MALE,HISPANIC,28.0,0.0,4.2,20-29
29068.0,"80890,",FEMALE,BLACK,33.0,1.0,3.3,30-39
29069.0,"80891,80892,",MALE,BLACK,22.0,1.0,"4.2, 3.3",20-29
29070.0,"80893,",MALE,HISPANIC,22.0,1.0,"5.3, 3.3",20-29
29071.0,"80894,80895,80896,",MALE,HISPANIC,31.0,1.0,4.2,30-39
29072.0,"80897,80898,",FEMALE,HISPANIC,26.0,0.0,"4.2, 3.3",20-29
29073.0,"80900,",MALE,BLACK,18.0,0.0,"4.2, 3.3",<20
29074.0,"80902,",MALE,HISPANIC,41.0,0.0,"2.0, 3.3",40-49
29075.0,"80905,",FEMALE,HISPANIC,43.0,0.0,"5.1, 4.2, 3.3, 5.3",40-49
29076.0,"80908,80909,",MALE,BLACK,21.0,0.0,3.3,20-29
29077.0,"80910,",MALE,BLACK,44.0,0.0,"4.2, 3.3, 5.1",40-49
29078.0,"80911,",MALE,HISPANIC,19.0,0.0,4.2,<20
29079.0,"80912,",FEMALE,BLACK,53.0,0.0,"5.3, 4.2, 3.3",50-59
29080.0,"80913,80914,",MALE,BLACK,20.0,0.0,"4.2, 3.3",20-29
29081.0,"80915,80916,",FEMALE,BLACK,23.0,0.0,,20-29
29082.0,"80917,",MALE,BLACK,21.0,0.0,"2.0, 4.2, 5.2",20-29
29083.0,"80918,",MALE,WHITE,42.0,1.0,"4.2, 3.3",40-49
29084.0,"80919,80920,",MALE,BLACK,30.0,0.0,5.3,30-39
29085.0,"80921,",MALE,HISPANIC,33.0,0.0,"4.2, 3.3, 5.1",30-39
29086.0,"80922,",MALE,HISPANIC,26.0,0.0,3.3,20-29
29087.0,"80923,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
29088.0,"80925,",MALE,BLACK,18.0,0.0,"5.3, 4.2",<20
29089.0,"80928,80929,",MALE,BLACK,20.0,0.0,6.0,20-29
29090.0,"80930,80931,",MALE,BLACK,38.0,0.0,3.3,30-39
29091.0,"80932,",MALE,BLACK,19.0,0.0,5.3,<20
29092.0,"80933,80934,",MALE,BLACK,38.0,0.0,"2.0, 5.1",30-39
29093.0,"80935,",MALE,BLACK,30.0,0.0,"4.2, 3.3",30-39
29094.0,"80937,",MALE,BLACK,22.0,1.0,"4.2, 3.3, 5.3",20-29
29095.0,"80940,",MALE,WHITE,43.0,0.0,3.3,40-49
29096.0,"80941,",MALE,BLACK,37.0,0.0,4.2,30-39
29097.0,"80947,",FEMALE,BLACK,34.0,0.0,"4.2, 4.1",30-39
29098.0,"80949,",FEMALE,BLACK,26.0,0.0,"4.2, 5.1",20-29
29099.0,"80952,",FEMALE,BLACK,48.0,0.0,4.2,40-49
29100.0,"80953,",MALE,BLACK,41.0,0.0,4.2,40-49
29101.0,"80955,",FEMALE,BLACK,28.0,0.0,4.2,20-29
29102.0,"80956,",MALE,WHITE,32.0,0.0,4.2,30-39
29103.0,"80957,80958,",MALE,BLACK,37.0,0.0,4.2,30-39
29104.0,"80959,",MALE,WHITE,64.0,1.0,"4.2, 3.3, 6.0",60-69
29105.0,"80961,",MALE,BLACK,28.0,0.0,4.2,20-29
29106.0,"80968,80969,",MALE,WHITE,26.0,0.0,4.2,20-29
29107.0,"80970,",MALE,BLACK,29.0,0.0,"4.2, 5.1",20-29
29108.0,"80971,80972,",MALE,BLACK,33.0,1.0,4.2,30-39
29109.0,"80973,",MALE,BLACK,20.0,0.0,5.1,20-29
29110.0,"80974,",MALE,BLACK,39.0,0.0,,30-39
29111.0,"80975,80976,",MALE,BLACK,47.0,0.0,"3.1, 4.2, 3.3, 5.3",40-49
29112.0,"80977,80978,",FEMALE,BLACK,22.0,1.0,5.3,20-29
29113.0,"80979,",MALE,HISPANIC,49.0,0.0,4.2,40-49
29114.0,"80980,",MALE,WHITE,20.0,0.0,"2.0, 4.2",20-29
29115.0,"80981,",MALE,WHITE,44.0,0.0,4.2,40-49
29116.0,"80982,80983,",MALE,HISPANIC,18.0,0.0,"4.2, 3.3",<20
29117.0,"80984,",MALE,BLACK,24.0,0.0,"4.2, 4.1",20-29
29118.0,"80990,",MALE,BLACK,23.0,1.0,"4.2, 3.3, 5.3",20-29
29119.0,"80992,",MALE,HISPANIC,27.0,0.0,"4.2, 3.3",20-29
29120.0,"80993,",MALE,HISPANIC,25.0,0.0,"2.0, 4.2, 3.3",20-29
29121.0,"80994,80995,80996,",MALE,BLACK,28.0,0.0,"4.2, 3.3, 5.2, 5.1",20-29
29123.0,"80998,",MALE,BLACK,19.0,0.0,2.0,<20
29124.0,"80999,81000,",MALE,BLACK,28.0,0.0,"4.2, 3.3",20-29
